avion,daño recibido,cantidad de impactos,cantidad disparos,derribado,objetivo,cantidad de saltos
F15,0.0,0,48,False,True,110
A10,0.0,0,6,False,True,112
F15,162.88887371034753,1,5,True,False,98
A10,440.05416114759703,4,46,False,True,101
A10,64.65023840104061,1,36,False,True,111
A10,0.0,0,6,False,True,94
F15,0.0,0,0,False,True,107
F15,0.0,0,10,False,True,122
A10,508.40391819269314,3,24,True,False,28
F15,187.70039818249776,2,31,True,False,146
F15,33.66628971493773,1,39,False,True,111
F15,62.32965281584737,2,36,True,False,57
F15,66.77383815719261,2,12,True,False,30
F15,34.51598602324316,1,24,False,True,126
F15,0.0,0,26,False,True,88
F15,0.0,0,0,False,True,92
A10,244.57074430847433,2,36,False,True,99
A10,586.8473845721624,4,39,True,False,51
F15,188.0429700466467,1,40,True,False,82
A10,0.0,0,0,False,True,102
A10,560.3337439209155,4,29,True,False,68
F15,123.75,1,6,True,False,75
A10,0.0,0,48,False,True,89
A10,666.2614895698156,6,59,True,False,63
A10,629.6867988665643,5,61,True,False,62
A10,123.01665075755966,1,36,False,True,92
F15,0.0,0,14,False,True,94
F15,0.0,0,12,False,True,114
F15,0.0,0,12,False,True,99
A10,123.01665075755966,1,36,False,True,95
A10,613.0711607633032,5,45,True,False,88
A10,546.7569635536112,3,74,True,False,78
A10,117.17458842983388,1,48,False,True,122
F15,204.22592567701975,1,11,True,False,100
A10,547.4870071822795,4,43,True,False,25
F15,184.0543840486206,1,9,True,False,82
F15,0.0,0,0,False,True,86
F15,0.0,0,0,False,True,100
A10,0.0,0,6,False,True,87
A10,499.3034468387395,4,58,True,False,86
F15,120.82074430847433,1,7,True,False,101
A10,0.0,0,36,False,True,120
F15,0.0,0,40,False,True,97
F15,117.17458842983388,1,4,True,False,44
F15,0.0,0,0,False,True,98
A10,0.0,0,12,False,True,95
A10,308.86371435512103,2,42,False,True,102
A10,0.0,0,18,False,True,129
F15,0.0,0,10,False,True,116
A10,0.0,0,18,False,True,89
F15,0.0,0,0,False,True,106
F15,205.4981109111087,2,11,True,False,35
F15,0.0,0,4,False,True,100
F15,162.88887371034753,1,5,True,False,36
A10,588.9356587226773,5,72,True,False,129
A10,0.0,0,42,False,True,98
A10,34.80000000000001,1,72,False,True,95
A10,366.55037652956844,2,46,False,True,102
A10,0.0,0,0,False,True,112
A10,561.3505297601886,8,62,True,False,41
A10,496.0694960515368,7,41,True,False,42
F15,0.0,0,0,False,True,132
F15,0.0,0,26,False,True,102
A10,0.0,0,0,False,True,96
F15,191.25,1,19,True,False,32
F15,184.0543840486206,1,21,True,False,83
A10,577.8285975659007,4,68,True,False,94
A10,519.7512550744509,7,80,True,False,39
A10,117.17458842983388,1,36,False,True,97
A10,0.0,0,48,False,True,86
F15,34.80000000000001,1,14,False,True,131
F15,27.81366679260421,1,31,False,True,98
A10,400.89746456544367,3,82,False,True,87
F15,0.0,0,4,False,True,118
A10,575.2555173940304,4,52,True,False,69
F15,0.0,0,12,False,True,83
F15,0.0,0,0,False,True,88
F15,188.0429700466467,1,3,True,False,95
A10,0.0,0,60,False,True,90
F15,0.0,0,16,False,True,82
A10,64.65023840104061,1,30,False,True,86
F15,30.30193133936592,1,30,False,True,123
F15,191.25,1,17,True,False,64
F15,63.968221054303655,2,26,True,False,97
F15,188.0429700466467,1,15,True,False,13
A10,0.0,0,0,False,True,96
A10,32.257852133949456,1,66,False,True,110
A10,390.81962743525355,3,102,False,True,140
A10,376.0859400932934,2,12,False,True,106
A10,123.01665075755966,1,48,False,True,81
A10,123.01665075755966,1,36,False,True,94
A10,0.0,0,0,False,True,112
A10,0.0,0,0,False,True,95
F15,33.66628971493773,1,38,False,True,91
F15,120.82074430847433,1,20,True,False,65
A10,576.305885888478,4,91,True,False,135
A10,615.8104950644238,5,39,True,False,16
A10,673.7649307732966,4,64,True,False,98
F15,245.3356058141996,3,13,True,False,103
F15,188.0429700466467,1,15,True,False,34
F15,120.82074430847433,1,4,True,False,50
F15,184.0543840486206,1,9,True,False,35
F15,34.51598602324316,1,18,False,True,121
F15,171.43763135885206,1,5,True,False,69
A10,65.10193133936593,2,60,False,True,131
A10,507.3707842337347,6,52,True,False,62
F15,0.0,0,0,False,True,81
A10,123.01665075755966,1,36,False,True,91
A10,33.66628971493773,1,42,False,True,102
A10,569.2767451430068,4,45,True,False,26
F15,92.1441039020257,3,16,True,False,86
F15,117.17458842983388,1,14,True,False,82
A10,548.8343376750659,4,30,True,False,54
A10,0.0,0,30,False,True,85
A10,0.0,0,12,False,True,94
A10,0.0,0,12,False,True,91
F15,0.0,0,0,False,True,80
F15,0.0,0,0,False,True,121
A10,0.0,0,36,False,True,110
F15,114.99502390112195,1,6,True,False,85
F15,0.0,0,28,False,True,108
A10,0.0,0,6,False,True,103
A10,0.0,0,6,False,True,97
F15,37.086422336995895,1,16,False,True,135
A10,604.1324783747871,5,46,True,False,86
F15,0.0,0,0,False,True,107
A10,127.93644210860731,4,90,False,True,82
F15,120.82074430847433,1,7,True,False,90
A10,337.4459605380663,6,99,False,True,116
A10,156.6829404724974,2,90,False,True,104
A10,390.68110268078124,3,46,False,True,89
F15,120.82074430847433,1,2,True,False,96
F15,0.0,0,0,False,True,130
A10,131.35657473066547,4,81,False,True,100
A10,221.70925976158443,2,90,False,True,90
F15,32.257852133949456,1,24,False,True,124
A10,234.34917685966775,2,36,False,True,129
A10,300.1412867764559,2,48,False,True,83
A10,120.82074430847433,1,78,False,True,103
A10,0.0,0,0,False,True,83
F15,189.8795781385345,2,5,True,False,95
A10,278.2370340234121,3,72,False,True,99
A10,0.0,0,0,False,True,80
A10,431.50428422463426,4,66,False,True,100
A10,246.4750652319151,3,78,False,True,107
A10,573.1022324701913,5,95,True,False,147
F15,162.88887371034753,1,5,True,False,103
F15,120.82074430847433,1,8,True,False,41
F15,190.44688359503357,1,25,True,False,88
F15,65.10193133936593,2,26,True,False,70
A10,546.7569635536112,3,36,True,False,99
F15,0.0,0,0,False,True,107
A10,490.0150060666334,6,72,True,False,99
A10,179.42744887715776,2,36,False,True,89
A10,0.0,0,42,False,True,94
F15,0.0,0,2,False,True,86
F15,141.56307941925706,1,4,True,False,83
F15,64.65023840104061,1,11,True,False,67
F15,162.88887371034753,1,19,True,False,90
F15,0.0,0,10,False,True,120
A10,186.98487181186331,3,78,False,True,79
F15,63.968221054303655,2,48,True,False,136
A10,193.95071520312183,3,30,False,True,84
F15,0.0,0,0,False,True,104
A10,0.0,0,36,False,True,98
F15,188.0429700466467,1,15,True,False,85
A10,0.0,0,36,False,True,85
A10,0.0,0,30,False,True,93
A10,591.9288746967735,5,46,True,False,39
F15,60.071518926553665,2,15,True,False,67
F15,184.0543840486206,1,11,True,False,29
A10,643.373092102669,6,45,True,False,30
F15,162.88887371034753,1,46,True,False,117
F15,0.0,0,4,False,True,98
A10,529.439250239916,3,48,True,False,31
F15,152.9119027852205,1,16,True,False,67
A10,507.73912427381345,6,43,True,False,94
A10,539.6842621588931,4,32,True,False,102
A10,504.8429881955534,4,108,True,False,107
F15,162.88887371034753,1,20,True,False,103
A10,0.0,0,0,False,True,95
A10,308.8082489303568,6,81,False,True,94
F15,218.34490138601262,2,13,True,False,86
A10,528.7453273245969,4,69,True,False,122
A10,32.257852133949456,1,48,False,True,101
A10,485.2894815312393,7,88,False,True,99
F15,205.4981109111087,2,11,True,False,120
F15,33.66628971493773,1,6,False,True,105
A10,600.2825735529118,4,12,True,False,123
A10,0.0,0,12,False,True,106
A10,0.0,0,12,False,True,101
A10,0.0,0,0,False,True,98
A10,307.73793272194337,5,45,False,True,101
F15,0.0,0,26,False,True,97
A10,0.0,0,36,False,True,94
F15,123.01665075755966,1,8,True,False,47
A10,376.0859400932934,2,12,False,True,111
F15,0.0,0,12,False,True,97
F15,32.257852133949456,1,12,False,True,103
A10,0.0,0,30,False,True,101
F15,0.0,0,16,False,True,102
F15,190.44688359503357,1,13,True,False,81
F15,0.0,0,0,False,True,118
F15,0.0,0,4,False,True,125
A10,0.0,0,0,False,True,128
F15,175.35676881654376,1,5,True,False,85
A10,188.0429700466467,1,12,False,True,95
F15,0.0,0,12,False,True,140
A10,33.66628971493773,1,48,False,True,93
A10,569.677031929911,4,142,True,False,112
F15,66.77383815719261,2,14,True,False,112
F15,188.0429700466467,1,22,True,False,52
A10,0.0,0,36,False,True,111
A10,64.65023840104061,1,12,False,True,91
F15,99.16622442428377,2,28,True,False,99
F15,0.0,0,10,False,True,105
F15,34.80000000000001,1,14,False,True,112
F15,0.0,0,0,False,True,84
A10,64.51570426789891,2,48,False,True,96
F15,123.75,1,6,True,False,17
F15,0.0,0,12,False,True,86
A10,188.0429700466467,1,12,False,True,126
A10,591.6797689132111,4,41,True,False,98
F15,117.17458842983388,1,4,True,False,51
F15,123.75,1,5,True,False,88
A10,120.82074430847433,1,30,False,True,93
A10,0.0,0,0,False,True,108
F15,34.80000000000001,1,30,False,True,85
F15,0.0,0,26,False,True,91
F15,0.0,0,10,False,True,89
A10,625.1887302059303,5,47,True,False,53
F15,203.31893095507198,2,9,True,False,97
A10,0.0,0,36,False,True,97
F15,0.0,0,0,False,True,96
F15,0.0,0,0,False,True,97
A10,627.9398027720252,5,47,True,False,36
F15,0.0,0,12,False,True,117
A10,505.0932067577106,4,136,True,False,157
F15,0.0,0,16,False,True,103
A10,687.5409013882938,6,80,True,False,81
A10,239.03327311765875,6,127,False,True,94
F15,0.0,0,24,False,True,106
A10,646.2375501918734,7,52,True,False,59
